cv_valid_train_sample_192793-v1_cv_valid_train_sample_192793;cv_valid_train_sample_192793-v1;cv_valid_train_sample_192793;they had gone away to breakfast at henderson's house;they had gone away to breakfast at henderson's house;2
cv_valid_train_sample_192794-v1_cv_valid_train_sample_192794;cv_valid_train_sample_192794-v1;cv_valid_train_sample_192794;i could do that but that doesnt mean i will do that;i could do that but that doesnt mean i will do that;2
cv_valid_train_sample_192795-v1_cv_valid_train_sample_192795;cv_valid_train_sample_192795-v1;cv_valid_train_sample_192795;i wished i had a light to smoke by;i wished i had a light to smoke by;2
cv_valid_train_sample_192796-v1_cv_valid_train_sample_192796;cv_valid_train_sample_192796-v1;cv_valid_train_sample_192796;the boy fell to his knees and wept;the boy fell to his knees and wept;2
cv_valid_train_sample_192797-v1_cv_valid_train_sample_192797;cv_valid_train_sample_192797-v1;cv_valid_train_sample_192797;a card hanging in the doorway announced that several languages were spoken in the shop;a card hanging in the doorway announced that several languages were spoken in the shop;2
cv_valid_train_sample_192798-v1_cv_valid_train_sample_192798;cv_valid_train_sample_192798-v1;cv_valid_train_sample_192798;back into the excavation;back into the excavation;2
cv_valid_train_sample_192799-v1_cv_valid_train_sample_192799;cv_valid_train_sample_192799-v1;cv_valid_train_sample_192799;he was going to miss the place and all the good things he had learned;he was going to miss the place and all the good things he had learned;2
cv_valid_train_sample_192800-v1_cv_valid_train_sample_192800;cv_valid_train_sample_192800-v1;cv_valid_train_sample_192800;what's the matter with him;what's the matter with him;2
cv_valid_train_sample_192801-v1_cv_valid_train_sample_192801;cv_valid_train_sample_192801-v1;cv_valid_train_sample_192801;learn to recognize omens and follow them the old king had said;learn to recognize omens and follow them the old king had said;2
cv_valid_train_sample_192802-v1_cv_valid_train_sample_192802;cv_valid_train_sample_192802-v1;cv_valid_train_sample_192802;there is a whole lot of joy in playing piano;there is a whole lot of joy in playing piano;2
cv_valid_train_sample_192803-v1_cv_valid_train_sample_192803;cv_valid_train_sample_192803-v1;cv_valid_train_sample_192803;i don't want mrs douglas;i don't want mrs douglas;2
cv_valid_train_sample_192804-v1_cv_valid_train_sample_192804;cv_valid_train_sample_192804-v1;cv_valid_train_sample_192804;that's exactly what i thought;that's exactly what i thought;2
cv_valid_train_sample_192805-v1_cv_valid_train_sample_192805;cv_valid_train_sample_192805-v1;cv_valid_train_sample_192805;lots of places sell tea around here the merchant said;lots of places sell tea around here the merchant said;2
cv_valid_train_sample_192806-v1_cv_valid_train_sample_192806;cv_valid_train_sample_192806-v1;cv_valid_train_sample_192806;the top had certainly ceased to rotate;the top had certainly ceased to rotate;2
cv_valid_train_sample_192807-v1_cv_valid_train_sample_192807;cv_valid_train_sample_192807-v1;cv_valid_train_sample_192807;so the wind blew with all its strength and the sky was filled with sand;so the wind blew with all its strength and the sky was filled with sand;2
cv_valid_train_sample_192808-v1_cv_valid_train_sample_192808;cv_valid_train_sample_192808-v1;cv_valid_train_sample_192808;am i going to find my treasure he asked;am i going to find my treasure he asked;2
cv_valid_train_sample_192809-v1_cv_valid_train_sample_192809;cv_valid_train_sample_192809-v1;cv_valid_train_sample_192809;the camel driver understood what the boy was saying;the camel driver understood what the boy was saying;2
cv_valid_train_sample_192810-v1_cv_valid_train_sample_192810;cv_valid_train_sample_192810-v1;cv_valid_train_sample_192810;i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing;i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing;2
cv_valid_train_sample_192811-v1_cv_valid_train_sample_192811;cv_valid_train_sample_192811-v1;cv_valid_train_sample_192811;the boy mumbled an answer that allowed him to avoid responding to her question;the boy mumbled an answer that allowed him to avoid responding to her question;2
cv_valid_train_sample_192812-v1_cv_valid_train_sample_192812;cv_valid_train_sample_192812-v1;cv_valid_train_sample_192812;upon returning to the wise man he related in detail everything he had seen;upon returning to the wise man he related in detail everything he had seen;2
cv_valid_train_sample_192813-v1_cv_valid_train_sample_192813;cv_valid_train_sample_192813-v1;cv_valid_train_sample_192813;you can stand just so much;you can stand just so much;2
cv_valid_train_sample_192814-v1_cv_valid_train_sample_192814;cv_valid_train_sample_192814-v1;cv_valid_train_sample_192814;about how wealthy would you say;about how wealthy would you say;2
cv_valid_train_sample_192815-v1_cv_valid_train_sample_192815;cv_valid_train_sample_192815-v1;cv_valid_train_sample_192815;an huge hole had been made by the impact of the projectile;an huge hole had been made by the impact of the projectile;2
cv_valid_train_sample_192816-v1_cv_valid_train_sample_192816;cv_valid_train_sample_192816-v1;cv_valid_train_sample_192816;the men were smoking their hookahs and trading stories from the battlefield;the men were smoking their hookahs and trading stories from the battlefield;2
cv_valid_train_sample_192817-v1_cv_valid_train_sample_192817;cv_valid_train_sample_192817-v1;cv_valid_train_sample_192817;he had found where his treasure was and was frightened at what might happen;he had found where his treasure was and was frightened at what might happen;2
cv_valid_train_sample_192818-v1_cv_valid_train_sample_192818;cv_valid_train_sample_192818-v1;cv_valid_train_sample_192818;we owed everybody in town;we owed everybody in town;2
cv_valid_train_sample_192819-v1_cv_valid_train_sample_192819;cv_valid_train_sample_192819-v1;cv_valid_train_sample_192819;where's my insurance policy;where's my insurance policy;2
cv_valid_train_sample_192820-v1_cv_valid_train_sample_192820;cv_valid_train_sample_192820-v1;cv_valid_train_sample_192820;don't forget that everything you deal with is only one thing and nothing else;don't forget that everything you deal with is only one thing and nothing else;2
cv_valid_train_sample_192821-v1_cv_valid_train_sample_192821;cv_valid_train_sample_192821-v1;cv_valid_train_sample_192821;all that time the martians must have been getting ready;all that time the martians must have been getting ready;2
cv_valid_train_sample_192822-v1_cv_valid_train_sample_192822;cv_valid_train_sample_192822-v1;cv_valid_train_sample_192822;hundreds of observers saw the flame that night and the night after;hundreds of observers saw the flame that night and the night after;2
cv_valid_train_sample_192823-v1_cv_valid_train_sample_192823;cv_valid_train_sample_192823-v1;cv_valid_train_sample_192823;i found a little crowd of about twenty people surrounding the huge hole;i found a little crowd of about twenty people surrounding the huge hole;2
cv_valid_train_sample_192824-v1_cv_valid_train_sample_192824;cv_valid_train_sample_192824-v1;cv_valid_train_sample_192824;men dream more about coming home than about leaving the boy said;men dream more about coming home than about leaving the boy said;2
cv_valid_train_sample_192825-v1_cv_valid_train_sample_192825;cv_valid_train_sample_192825-v1;cv_valid_train_sample_192825;no he heard a voice on the wind say;no he heard a voice on the wind say;2
cv_valid_train_sample_192826-v1_cv_valid_train_sample_192826;cv_valid_train_sample_192826-v1;cv_valid_train_sample_192826;he needed someone to talk to so as to avoid thinking about the possibility of war;he needed someone to talk to so as to avoid thinking about the possibility of war;2
cv_valid_train_sample_192827-v1_cv_valid_train_sample_192827;cv_valid_train_sample_192827-v1;cv_valid_train_sample_192827;well then help me do that the boy said;well then help me do that the boy said;2
cv_valid_train_sample_192828-v1_cv_valid_train_sample_192828;cv_valid_train_sample_192828-v1;cv_valid_train_sample_192828;the boy was trying to understand the truth of what the old man had said;the boy was trying to understand the truth of what the old man had said;2
cv_valid_train_sample_192829-v1_cv_valid_train_sample_192829;cv_valid_train_sample_192829-v1;cv_valid_train_sample_192829;the fire alarm went off again but when i looked outside there was no one there;the fire alarm went off again but when i looked outside there was no one there;2
cv_valid_train_sample_192830-v1_cv_valid_train_sample_192830;cv_valid_train_sample_192830-v1;cv_valid_train_sample_192830;something inside the cylinder was unscrewing the top;something inside the cylinder was unscrewing the top;2
cv_valid_train_sample_192831-v1_cv_valid_train_sample_192831;cv_valid_train_sample_192831-v1;cv_valid_train_sample_192831;hires two personal trainers and make one of them train the other one;hires two personal trainers and make one of them train the other one;2
cv_valid_train_sample_192832-v1_cv_valid_train_sample_192832;cv_valid_train_sample_192832-v1;cv_valid_train_sample_192832;he knew what i was thinking the boy said to himself;he knew what i was thinking the boy said to himself;2
cv_valid_train_sample_192833-v1_cv_valid_train_sample_192833;cv_valid_train_sample_192833-v1;cv_valid_train_sample_192833;when were these books written the boy asked;when were these books written the boy asked;2
cv_valid_train_sample_192834-v1_cv_valid_train_sample_192834;cv_valid_train_sample_192834-v1;cv_valid_train_sample_192834;i don't know if i'll be able to find life in the desert the boy thought;i don't know if i'll be able to find life in the desert the boy thought;2
cv_valid_train_sample_192835-v1_cv_valid_train_sample_192835;cv_valid_train_sample_192835-v1;cv_valid_train_sample_192835;all this happened between sunrise and sunset the boy thought;all this happened between sunrise and sunset the boy thought;2
cv_valid_train_sample_192836-v1_cv_valid_train_sample_192836;cv_valid_train_sample_192836-v1;cv_valid_train_sample_192836;the boy was astonished by what he saw inside;the boy was astonished by what he saw inside;2
cv_valid_train_sample_192837-v1_cv_valid_train_sample_192837;cv_valid_train_sample_192837-v1;cv_valid_train_sample_192837;the thought was so dreadful to him that he forgot about the heat and went forward;the thought was so dreadful to him that he forgot about the heat and went forward;2
cv_valid_train_sample_192838-v1_cv_valid_train_sample_192838;cv_valid_train_sample_192838-v1;cv_valid_train_sample_192838;when i returned to the common the sun was setting;when i returned to the common the sun was setting;2
cv_valid_train_sample_192839-v1_cv_valid_train_sample_192839;cv_valid_train_sample_192839-v1;cv_valid_train_sample_192839;its lower end was still embedded;its lower end was still embedded;2
cv_valid_train_sample_192840-v1_cv_valid_train_sample_192840;cv_valid_train_sample_192840-v1;cv_valid_train_sample_192840;at his side was the young arab the boy had spoken with earlier;at his side was the young arab the boy had spoken with earlier;2
cv_valid_train_sample_192841-v1_cv_valid_train_sample_192841;cv_valid_train_sample_192841-v1;cv_valid_train_sample_192841;after two hours he returned to the room where the wise man was;after two hours he returned to the room where the wise man was;2
cv_valid_train_sample_192842-v1_cv_valid_train_sample_192842;cv_valid_train_sample_192842-v1;cv_valid_train_sample_192842;drink and enjoy yourself said the alchemist noticing that the boy was feeling happier;drink and enjoy yourself said the alchemist noticing that the boy was feeling happier;2
cv_valid_train_sample_192843-v1_cv_valid_train_sample_192843;cv_valid_train_sample_192843-v1;cv_valid_train_sample_192843;he deleted five tables from the database;he deleted five tables from the database;2
cv_valid_train_sample_192844-v1_cv_valid_train_sample_192844;cv_valid_train_sample_192844-v1;cv_valid_train_sample_192844;this samantha tommy movement costs you a fortune;this samantha tommy movement costs you a fortune;2
cv_valid_train_sample_192845-v1_cv_valid_train_sample_192845;cv_valid_train_sample_192845-v1;cv_valid_train_sample_192845;ogilvy watched till one and then gave up;ogilvy watched till one and then gave up;2
cv_valid_train_sample_192846-v1_cv_valid_train_sample_192846;cv_valid_train_sample_192846-v1;cv_valid_train_sample_192846;i've had a dozen calls already;i've had a dozen calls already;2
cv_valid_train_sample_192847-v1_cv_valid_train_sample_192847;cv_valid_train_sample_192847-v1;cv_valid_train_sample_192847;lots of shepherds passed through selling their wool;lots of shepherds passed through selling their wool;2
cv_valid_train_sample_192848-v1_cv_valid_train_sample_192848;cv_valid_train_sample_192848-v1;cv_valid_train_sample_192848;you don't have to wait till january;you don't have to wait till january;2
cv_valid_train_sample_192849-v1_cv_valid_train_sample_192849;cv_valid_train_sample_192849-v1;cv_valid_train_sample_192849;where are you bound asked the young arab;where are you bound asked the young arab;2
cv_valid_train_sample_192850-v1_cv_valid_train_sample_192850;cv_valid_train_sample_192850-v1;cv_valid_train_sample_192850;advancing slowly they searched among the stones;advancing slowly they searched among the stones;2
cv_valid_train_sample_192851-v1_cv_valid_train_sample_192851;cv_valid_train_sample_192851-v1;cv_valid_train_sample_192851;maybe it was because they moved around so much;maybe it was because they moved around so much;2
cv_valid_train_sample_192852-v1_cv_valid_train_sample_192852;cv_valid_train_sample_192852-v1;cv_valid_train_sample_192852;most of them were staring quietly at the big table;most of them were staring quietly at the big table;2
cv_valid_train_sample_192853-v1_cv_valid_train_sample_192853;cv_valid_train_sample_192853-v1;cv_valid_train_sample_192853;mozzarella is a creamy cheese that goes well with tomato and basil;mozzarella is a creamy cheese that goes well with tomato and basil;2
cv_valid_train_sample_192854-v1_cv_valid_train_sample_192854;cv_valid_train_sample_192854-v1;cv_valid_train_sample_192854;i'll make such a mess of things without you;i'll make such a mess of things without you;2
cv_valid_train_sample_192855-v1_cv_valid_train_sample_192855;cv_valid_train_sample_192855-v1;cv_valid_train_sample_192855;and what do you do in salem he insisted;and what do you do in salem he insisted;2
cv_valid_train_sample_192856-v1_cv_valid_train_sample_192856;cv_valid_train_sample_192856-v1;cv_valid_train_sample_192856;when i'm eating that's all i think about;when i'm eating that's all i think about;2
cv_valid_train_sample_192857-v1_cv_valid_train_sample_192857;cv_valid_train_sample_192857-v1;cv_valid_train_sample_192857;its lower end was still embedded;its lower end was still embedded;2
cv_valid_train_sample_192858-v1_cv_valid_train_sample_192858;cv_valid_train_sample_192858-v1;cv_valid_train_sample_192858;i said good night;i said good night;2
cv_valid_train_sample_192859-v1_cv_valid_train_sample_192859;cv_valid_train_sample_192859-v1;cv_valid_train_sample_192859;no hope no adventure no old kings or destinies no treasure and no pyramids;no hope no adventure no old kings or destinies no treasure and no pyramids;2
cv_valid_train_sample_192860-v1_cv_valid_train_sample_192860;cv_valid_train_sample_192860-v1;cv_valid_train_sample_192860;with the girl with the raven hair his days would never be the same again;with the girl with the raven hair his days would never be the same again;2
cv_valid_train_sample_192861-v1_cv_valid_train_sample_192861;cv_valid_train_sample_192861-v1;cv_valid_train_sample_192861;upon arrival the train was waiting for all passengers;upon arrival the train was waiting for all passengers;2
cv_valid_train_sample_192862-v1_cv_valid_train_sample_192862;cv_valid_train_sample_192862-v1;cv_valid_train_sample_192862;so they think she left it with you;so they think she left it with you;2
cv_valid_train_sample_192863-v1_cv_valid_train_sample_192863;cv_valid_train_sample_192863-v1;cv_valid_train_sample_192863;a half a heelot;a half a heelot;2
cv_valid_train_sample_192864-v1_cv_valid_train_sample_192864;cv_valid_train_sample_192864-v1;cv_valid_train_sample_192864;but we could sell tea in crystal glasses;but we could sell tea in crystal glasses;2
cv_valid_train_sample_192865-v1_cv_valid_train_sample_192865;cv_valid_train_sample_192865-v1;cv_valid_train_sample_192865;we'll have something to drink and eat these hawks;we'll have something to drink and eat these hawks;2
cv_valid_train_sample_192866-v1_cv_valid_train_sample_192866;cv_valid_train_sample_192866-v1;cv_valid_train_sample_192866;air was either entering or escaping at the rim with a thin sizzling sound;air was either entering or escaping at the rim with a thin sizzling sound;2
cv_valid_train_sample_192867-v1_cv_valid_train_sample_192867;cv_valid_train_sample_192867-v1;cv_valid_train_sample_192867;the owner of the dwelling was not amused;the owner of the dwelling was not amused;2
cv_valid_train_sample_192868-v1_cv_valid_train_sample_192868;cv_valid_train_sample_192868-v1;cv_valid_train_sample_192868;i like crepes with nougat;i like crepes with nougat;2
cv_valid_train_sample_192869-v1_cv_valid_train_sample_192869;cv_valid_train_sample_192869-v1;cv_valid_train_sample_192869;he should have decided to become a shepherd the boy said;he should have decided to become a shepherd the boy said;2
cv_valid_train_sample_192870-v1_cv_valid_train_sample_192870;cv_valid_train_sample_192870-v1;cv_valid_train_sample_192870;keep him in here;keep him in here;2
cv_valid_train_sample_192871-v1_cv_valid_train_sample_192871;cv_valid_train_sample_192871-v1;cv_valid_train_sample_192871;the problem is that they don't even realize that they're walking a new road every day;the problem is that they don't even realize that they're walking a new road every day;2
cv_valid_train_sample_192872-v1_cv_valid_train_sample_192872;cv_valid_train_sample_192872-v1;cv_valid_train_sample_192872;where your treasure is there also will be your heart the alchemist had told him;where your treasure is there also will be your heart the alchemist had told him;2
cv_valid_train_sample_192873-v1_cv_valid_train_sample_192873;cv_valid_train_sample_192873-v1;cv_valid_train_sample_192873;you gave them everything i had the boy said;you gave them everything i had the boy said;2
cv_valid_train_sample_192874-v1_cv_valid_train_sample_192874;cv_valid_train_sample_192874-v1;cv_valid_train_sample_192874;he approached the mass and was surprised at the size and the shape;he approached the mass and was surprised at the size and the shape;2
cv_valid_train_sample_192875-v1_cv_valid_train_sample_192875;cv_valid_train_sample_192875-v1;cv_valid_train_sample_192875;a thin circle of bright metal showed between the top and the body of the cylinder;a thin circle of bright metal showed between the top and the body of the cylinder;2
cv_valid_train_sample_192876-v1_cv_valid_train_sample_192876;cv_valid_train_sample_192876-v1;cv_valid_train_sample_192876;if you pay attention to the present you can improve upon it;if you pay attention to the present you can improve upon it;2
cv_valid_train_sample_192877-v1_cv_valid_train_sample_192877;cv_valid_train_sample_192877-v1;cv_valid_train_sample_192877;i saw the shopkeeper struggling near the edge of the pit;i saw the shopkeeper struggling near the edge of the pit;2
cv_valid_train_sample_192878-v1_cv_valid_train_sample_192878;cv_valid_train_sample_192878-v1;cv_valid_train_sample_192878;he wanted to forget about the vision and return to his meditation;he wanted to forget about the vision and return to his meditation;2
cv_valid_train_sample_192879-v1_cv_valid_train_sample_192879;cv_valid_train_sample_192879-v1;cv_valid_train_sample_192879;what is a foreigner doing here asked another of the men;what is a foreigner doing here asked another of the men;2
cv_valid_train_sample_192880-v1_cv_valid_train_sample_192880;cv_valid_train_sample_192880-v1;cv_valid_train_sample_192880;i asked him to let me use the kitchen for a while the alchemist smiled;i asked him to let me use the kitchen for a while the alchemist smiled;2
cv_valid_train_sample_192881-v1_cv_valid_train_sample_192881;cv_valid_train_sample_192881-v1;cv_valid_train_sample_192881;despair is something that haunts us at night;despair is something that haunts us at night;2
cv_valid_train_sample_192882-v1_cv_valid_train_sample_192882;cv_valid_train_sample_192882-v1;cv_valid_train_sample_192882;get me walter burns;get me walter burns;2
cv_valid_train_sample_192883-v1_cv_valid_train_sample_192883;cv_valid_train_sample_192883-v1;cv_valid_train_sample_192883;can i get a woot woot;can i get a woot woot;2
cv_valid_train_sample_192884-v1_cv_valid_train_sample_192884;cv_valid_train_sample_192884-v1;cv_valid_train_sample_192884;the sticker was peeling from the item;the sticker was peeling from the item;2
cv_valid_train_sample_192885-v1_cv_valid_train_sample_192885;cv_valid_train_sample_192885-v1;cv_valid_train_sample_192885;he approached the mass and was surprised at the size and the shape;he approached the mass and was surprised at the size and the shape;2
cv_valid_train_sample_192886-v1_cv_valid_train_sample_192886;cv_valid_train_sample_192886-v1;cv_valid_train_sample_192886;in those days very few of the people had any idea about astronomy;in those days very few of the people had any idea about astronomy;2
cv_valid_train_sample_192887-v1_cv_valid_train_sample_192887;cv_valid_train_sample_192887-v1;cv_valid_train_sample_192887;dense clouds of smoke or dust can be seen through a powerful telescope;dense clouds of smoke or dust can be seen through a powerful telescope;2
cv_valid_train_sample_192888-v1_cv_valid_train_sample_192888;cv_valid_train_sample_192888-v1;cv_valid_train_sample_192888;you point to a trail of ants leading into the house;you point to a trail of ants leading into the house;2
cv_valid_train_sample_192889-v1_cv_valid_train_sample_192889;cv_valid_train_sample_192889-v1;cv_valid_train_sample_192889;he had come to the town only to find a woman who could interpret his dream;he had come to the town only to find a woman who could interpret his dream;2
cv_valid_train_sample_192890-v1_cv_valid_train_sample_192890;cv_valid_train_sample_192890-v1;cv_valid_train_sample_192890;it was the pure language of the world;it was the pure language of the world;2
cv_valid_train_sample_192891-v1_cv_valid_train_sample_192891;cv_valid_train_sample_192891-v1;cv_valid_train_sample_192891;it would be very useful if my web browser could synchronize all of its preferences not just some;it would be very useful if my web browser could synchronize all of its preferences not just some;2
cv_valid_train_sample_192892-v1_cv_valid_train_sample_192892;cv_valid_train_sample_192892-v1;cv_valid_train_sample_192892;he must be disguised to avoid encounters with thieves;he must be disguised to avoid encounters with thieves;2
cv_valid_train_sample_192893-v1_cv_valid_train_sample_192893;cv_valid_train_sample_192893-v1;cv_valid_train_sample_192893;vibrations of peace throughout the tent;vibrations of peace throughout the tent;2
cv_valid_train_sample_192894-v1_cv_valid_train_sample_192894;cv_valid_train_sample_192894-v1;cv_valid_train_sample_192894;i make my living forecasting the future for people he said;i make my living forecasting the future for people he said;2
cv_valid_train_sample_192895-v1_cv_valid_train_sample_192895;cv_valid_train_sample_192895-v1;cv_valid_train_sample_192895;the boy leapt as well but away from the alchemist;the boy leapt as well but away from the alchemist;2
cv_valid_train_sample_192896-v1_cv_valid_train_sample_192896;cv_valid_train_sample_192896-v1;cv_valid_train_sample_192896;the money is unimportant;the money is unimportant;2
cv_valid_train_sample_192897-v1_cv_valid_train_sample_192897;cv_valid_train_sample_192897-v1;cv_valid_train_sample_192897;but that was simply because my eye was tired;but that was simply because my eye was tired;2
cv_valid_train_sample_192898-v1_cv_valid_train_sample_192898;cv_valid_train_sample_192898-v1;cv_valid_train_sample_192898;stacey couldn't find the power switch;stacey couldn't find the power switch;2
cv_valid_train_sample_192899-v1_cv_valid_train_sample_192899;cv_valid_train_sample_192899-v1;cv_valid_train_sample_192899;my mind ran on the possibilities of its content;my mind ran on the possibilities of its content;2
cv_valid_train_sample_192900-v1_cv_valid_train_sample_192900;cv_valid_train_sample_192900-v1;cv_valid_train_sample_192900;worryingly the radio signal became weaker;worryingly the radio signal became weaker;2
cv_valid_train_sample_192901-v1_cv_valid_train_sample_192901;cv_valid_train_sample_192901-v1;cv_valid_train_sample_192901;i found a little crowd of about twenty people surrounding the huge hole;i found a little crowd of about twenty people surrounding the huge hole;2
cv_valid_train_sample_192902-v1_cv_valid_train_sample_192902;cv_valid_train_sample_192902-v1;cv_valid_train_sample_192902;about eleven i walked back to my home in maybury because nothing seemed to be happening;about eleven i walked back to my home in maybury because nothing seemed to be happening;2
cv_valid_train_sample_192903-v1_cv_valid_train_sample_192903;cv_valid_train_sample_192903-v1;cv_valid_train_sample_192903;those women are all card sharks don't be fooled;those women are all card sharks don't be fooled;2
cv_valid_train_sample_192904-v1_cv_valid_train_sample_192904;cv_valid_train_sample_192904-v1;cv_valid_train_sample_192904;i myself heard nothing of that;i myself heard nothing of that;2
cv_valid_train_sample_192905-v1_cv_valid_train_sample_192905;cv_valid_train_sample_192905-v1;cv_valid_train_sample_192905;other servants maintained the fires in the hookahs;other servants maintained the fires in the hookahs;2
cv_valid_train_sample_192906-v1_cv_valid_train_sample_192906;cv_valid_train_sample_192906-v1;cv_valid_train_sample_192906;have you got a mirror;have you got a mirror;2
cv_valid_train_sample_192907-v1_cv_valid_train_sample_192907;cv_valid_train_sample_192907-v1;cv_valid_train_sample_192907;strange images passed through my mind;strange images passed through my mind;2
cv_valid_train_sample_192908-v1_cv_valid_train_sample_192908;cv_valid_train_sample_192908-v1;cv_valid_train_sample_192908;i'm supposed to know my way around;i'm supposed to know my way around;2
cv_valid_train_sample_192909-v1_cv_valid_train_sample_192909;cv_valid_train_sample_192909-v1;cv_valid_train_sample_192909;goodbye said the boy;goodbye said the boy;2
cv_valid_train_sample_192910-v1_cv_valid_train_sample_192910;cv_valid_train_sample_192910-v1;cv_valid_train_sample_192910;she sends for you;she sends for you;2
cv_valid_train_sample_192911-v1_cv_valid_train_sample_192911;cv_valid_train_sample_192911-v1;cv_valid_train_sample_192911;what's the matter with you;what's the matter with you;2
cv_valid_train_sample_192912-v1_cv_valid_train_sample_192912;cv_valid_train_sample_192912-v1;cv_valid_train_sample_192912;the ceiling collapsed inwards;the ceiling collapsed inwards;2
cv_valid_train_sample_192913-v1_cv_valid_train_sample_192913;cv_valid_train_sample_192913-v1;cv_valid_train_sample_192913;if i send him to his dads he wont get bathed for a week;if i send him to his dads he wont get bathed for a week;2
cv_valid_train_sample_192914-v1_cv_valid_train_sample_192914;cv_valid_train_sample_192914-v1;cv_valid_train_sample_192914;i have the diet of a kid who found twenty dollars;i have the diet of a kid who found twenty dollars;2
cv_valid_train_sample_192915-v1_cv_valid_train_sample_192915;cv_valid_train_sample_192915-v1;cv_valid_train_sample_192915;stop calling me that;stop calling me that;2
cv_valid_train_sample_192916-v1_cv_valid_train_sample_192916;cv_valid_train_sample_192916-v1;cv_valid_train_sample_192916;they might even have become friends but the englishman closed off the conversation;they might even have become friends but the englishman closed off the conversation;2
cv_valid_train_sample_192917-v1_cv_valid_train_sample_192917;cv_valid_train_sample_192917-v1;cv_valid_train_sample_192917;but i didn't kill anybody;but i didn't kill anybody;2
cv_valid_train_sample_192918-v1_cv_valid_train_sample_192918;cv_valid_train_sample_192918-v1;cv_valid_train_sample_192918;show me where there is life out in the desert;show me where there is life out in the desert;2
cv_valid_train_sample_192919-v1_cv_valid_train_sample_192919;cv_valid_train_sample_192919-v1;cv_valid_train_sample_192919;and tomorrow his enemy would also be a part of that soul;and tomorrow his enemy would also be a part of that soul;2
cv_valid_train_sample_192920-v1_cv_valid_train_sample_192920;cv_valid_train_sample_192920-v1;cv_valid_train_sample_192920;what had been next to him five minutes ago was now at the other side;what had been next to him five minutes ago was now at the other side;2
cv_valid_train_sample_192921-v1_cv_valid_train_sample_192921;cv_valid_train_sample_192921-v1;cv_valid_train_sample_192921;the old man wore a breastplate of gold and he knew about my past;the old man wore a breastplate of gold and he knew about my past;2
cv_valid_train_sample_192922-v1_cv_valid_train_sample_192922;cv_valid_train_sample_192922-v1;cv_valid_train_sample_192922;that insane android continues to ignore me;that insane android continues to ignore me;2
cv_valid_train_sample_192923-v1_cv_valid_train_sample_192923;cv_valid_train_sample_192923-v1;cv_valid_train_sample_192923;and shouldn't they be garnished;and shouldn't they be garnished;2
cv_valid_train_sample_192924-v1_cv_valid_train_sample_192924;cv_valid_train_sample_192924-v1;cv_valid_train_sample_192924;he just got a new kite for his birthday;he just got a new kite for his birthday;2
cv_valid_train_sample_192925-v1_cv_valid_train_sample_192925;cv_valid_train_sample_192925-v1;cv_valid_train_sample_192925;if he were fed on time he wouldn't cry;if he were fed on time he wouldn't cry;2
cv_valid_train_sample_192926-v1_cv_valid_train_sample_192926;cv_valid_train_sample_192926-v1;cv_valid_train_sample_192926;there are many languages spoken by things the boy said;there are many languages spoken by things the boy said;2
cv_valid_train_sample_192927-v1_cv_valid_train_sample_192927;cv_valid_train_sample_192927-v1;cv_valid_train_sample_192927;he told fatima that at their next meeting;he told fatima that at their next meeting;2
cv_valid_train_sample_192928-v1_cv_valid_train_sample_192928;cv_valid_train_sample_192928-v1;cv_valid_train_sample_192928;his name was joseph;his name was joseph;2
cv_valid_train_sample_192929-v1_cv_valid_train_sample_192929;cv_valid_train_sample_192929-v1;cv_valid_train_sample_192929;the arabs laughed at him and the alchemist laughed along;the arabs laughed at him and the alchemist laughed along;2
cv_valid_train_sample_192930-v1_cv_valid_train_sample_192930;cv_valid_train_sample_192930-v1;cv_valid_train_sample_192930;my calendar was full that month;my calendar was full that month;2
cv_valid_train_sample_192931-v1_cv_valid_train_sample_192931;cv_valid_train_sample_192931-v1;cv_valid_train_sample_192931;i was impatient to see it opened;i was impatient to see it opened;2
cv_valid_train_sample_192932-v1_cv_valid_train_sample_192932;cv_valid_train_sample_192932-v1;cv_valid_train_sample_192932;you have enough gold to buy many sheep and many camels;you have enough gold to buy many sheep and many camels;2
cv_valid_train_sample_192933-v1_cv_valid_train_sample_192933;cv_valid_train_sample_192933-v1;cv_valid_train_sample_192933;a large portion of the cylinder had been uncovered;a large portion of the cylinder had been uncovered;2
cv_valid_train_sample_192934-v1_cv_valid_train_sample_192934;cv_valid_train_sample_192934-v1;cv_valid_train_sample_192934;there were lights in the upper windows of the houses when the people went to bed;there were lights in the upper windows of the houses when the people went to bed;2
cv_valid_train_sample_192935-v1_cv_valid_train_sample_192935;cv_valid_train_sample_192935-v1;cv_valid_train_sample_192935;and continue to pay heed to the omens;and continue to pay heed to the omens;2
cv_valid_train_sample_192936-v1_cv_valid_train_sample_192936;cv_valid_train_sample_192936-v1;cv_valid_train_sample_192936;he prepared himself a sandwich and drank some hot tea from a crystal glass;he prepared himself a sandwich and drank some hot tea from a crystal glass;2
cv_valid_train_sample_192937-v1_cv_valid_train_sample_192937;cv_valid_train_sample_192937-v1;cv_valid_train_sample_192937;he had never imagined that questions about life would be of such importance to a shepherd;he had never imagined that questions about life would be of such importance to a shepherd;2
cv_valid_train_sample_192938-v1_cv_valid_train_sample_192938;cv_valid_train_sample_192938-v1;cv_valid_train_sample_192938;the smell was noxious;the smell was noxious;2
